0.43600000000000005	0.34400000000000003	0.36	0.274	0.272	0.268	0.294	0.4600000000000001	0.43	0.4	0.39	0.38	0.376	0.37
0.446	0.346	0.358	0.278	0.274	0.27	0.3	0.458	0.41000000000000003	0.418	0.386	0.386	0.382	0.336
0.44333333333333336	0.3316666666666667	0.35333333333333333	0.2816666666666667	0.28	0.27	0.2966666666666667	0.5016666666666668	0.3983333333333334	0.42333333333333334	0.39999999999999997	0.40166666666666667	0.39666666666666667	0.35166666666666674
0.422	0.322	0.352	0.256	0.256	0.248	0.274	0.558	0.38	0.40199999999999997	0.394	0.376	0.382	0.35600000000000004
0.44000000000000006	0.34800000000000003	0.36199999999999993	0.28800000000000003	0.286	0.28600000000000003	0.304	0.462	0.43	0.422	0.388	0.384	0.37600000000000006	0.34400000000000003
0.41	0.31	0.3333333333333333	0.2333333333333333	0.24666666666666667	0.24	0.26333333333333336	0.5633333333333334	0.34	0.3833333333333333	0.38999999999999996	0.37333333333333335	0.3833333333333333	0.3466666666666667
0.45	0.3666666666666667	0.3633333333333333	0.3033333333333333	0.3033333333333333	0.3	0.31	0.44333333333333336	0.39999999999999997	0.45	0.38000000000000006	0.38000000000000006	0.37666666666666665	0.31666666666666665
0.415	0.32	0.35000000000000003	0.245	0.245	0.25	0.275	0.555	0.365	0.415	0.405	0.39999999999999997	0.395	0.365
0.4	0.29	0.32	0.25	0.25	0.24	0.26	0.56	0.34	0.36	0.39	0.38	0.39	0.36
0.434	0.356	0.378	0.302	0.302	0.3	0.31	0.462	0.41200000000000003	0.402	0.388	0.372	0.354	0.358
0.4166666666666667	0.3233333333333333	0.35333333333333333	0.23666666666666666	0.24333333333333332	0.24666666666666667	0.26333333333333336	0.5366666666666667	0.3433333333333333	0.38999999999999996	0.4066666666666667	0.39333333333333337	0.38999999999999996	0.36999999999999994
0.41	0.3233333333333333	0.34	0.22333333333333336	0.22999999999999998	0.24	0.26333333333333336	0.5166666666666667	0.33666666666666667	0.38999999999999996	0.4000000000000001	0.3866666666666667	0.3833333333333333	0.36999999999999994
0.442	0.366	0.376	0.306	0.314	0.31	0.316	0.43600000000000005	0.394	0.41200000000000003	0.382	0.372	0.354	0.336
0.38	0.3	0.34	0.22	0.23	0.22	0.26	0.53	0.35	0.38	0.39	0.39	0.39	0.35
0.41	0.33	0.34	0.22	0.22	0.24	0.26	0.52	0.33	0.39	0.4	0.38	0.38	0.38
0.4	0.29	0.32	0.24	0.24	0.24	0.26	0.51	0.34	0.36	0.41	0.39	0.4	0.36
