1.0	1.0	1.0	1.0
0.5	0.5	0.5	0.5
-7.230231877352186	-21.92619518656526	-8.29180508791938	-3.4815005310258065
-7.213502559471808	12.435935214551211	-11.036178716015517	-10.220849500038554
