4.9548,2.1312,-46.68,-51.82,-51.86,-55.9,-65.46,-61.84,-58.52,-65.82,-92.54,-83.06,-71.92
4.9641,1.6385,-49.98,-47,-49.32,-53.86,-71.46,-63.64,-64.28,-69.22,-94.1,-82.1,-72.54
4.9418,1.1298,-41.92,-49.96,-52.72,-48.2,-68.4,-60.8,-61.94,-68.84,-94.62,-79.24,-73.88
4.9461,0.63182,-44.54,-47.58,-49.9,-50.44,-64.48,-59.56,-69.9,-65.78,-80.66,-78.56,-74.52
4.8986,0.09423,-42.92,-46.1,-55.34,-53.74,-71.88,-60.9,-63.94,-70.56,-94.1,-83.6,-72.84
4.8755,-0.42433,-37.74,-42.54,-52.56,-53.84,-65.38,-62.66,-64.28,-64.6,-92.36,-78.06,-75.62
4.9507,-0.86399,-43.28,-46.04,-60.14,-56.46,-65.22,-63.12,-64.72,-66.44,-95.18,-78.08,-75.18
5.122,-1.4284,-39.56,-49.24,-57.66,-55.96,-66.42,-64.06,-66.66,-66.2,-89.4,-76.5,-74.84
5.1462,-1.9163,-49,-40,-59.82,-58.68,-71.16,-67.18,-74.12,-66,-86.02,-78.02,-79.12
5.2332,-2.3562,-52.04,-40.42,-54.78,-58.96,-65.14,-69.02,-69.2,-61,-83.4,-75.02,-82.98
4.8838,-3.0109,-53.1,-44.22,-59.84,-65.92,-66.86,-67.4,-67,-58.66,-84.14,-74.76,-81.6
4.9224,-3.3647,-50.78,-34.94,-62.66,-65.72,-70.76,-70.76,-72.5,-62.7,-79.7,-69.12,-84.1
4.9109,-3.9019,-43.44,-42.32,-60.04,-65.78,-66.76,-70.56,-68.4,-53,-85.06,-70.64,-86.96
4.9115,-4.391,-52.22,-39.78,-57.08,-65.76,-60.4,-67.72,-75.44,-56,-82.18,-73.08,-83.52
4.9371,-4.8886,-61.2,-35.02,-60.46,-65.58,-65.56,-70.2,-77.36,-53,-81.08,-72.74,-85.08
4.9113,-5.3952,-52.88,-34.44,-59.82,-69.66,-59.2,-71.12,-70.5,-49.28,-77.46,-71.78,-83.36
4.8953,-5.913,-51.76,-36.12,-58.78,-64.6,-61.2,-71.78,-77.52,-60.52,-82.8,-70.66,-84.1
4.9105,-6.4108,-56.28,-31.2,-58.62,-65.94,-59.94,-70,-78.66,-52.06,-80.48,-67.94,-87.8
4.908,-6.882,-57.28,-33.76,-61.54,-69.32,-57.26,-70.86,-76.12,-52,-78.62,-68.96,-86.74
4.9179,-7.3781,-50.04,-44.46,-59.48,-68,-57.94,-71.22,-76.1,-55.04,-77.3,-66.7,-85.58
4.9367,-7.8728,-62.3,-38.04,-66.78,-70.36,-59.84,-71.76,-78.24,-60.18,-74.78,-65.88,-87.14
4.9603,-8.3621,-57.04,-39.12,-69.2,-68.26,-53.98,-73.12,-81.92,-59.98,-81.04,-71.1,-89.46
4.9311,-8.8698,-55.24,-42.9,-67.7,-70.36,-56.24,-70.82,-78.9,-59.02,-84.58,-67.84,-89.64
4.9428,-9.3693,-53.74,-47.28,-69.6,-74.36,-57.74,-74,-82.32,-57.24,-78.76,-64.8,-89.36
4.9231,-9.8836,-54.6,-43.16,-73.86,-70.9,-48.48,-78.2,-84.16,-65.66,-77.02,-59.58,-88.76
4.9482,-10.391,-59.74,-38.86,-70.76,-73.2,-50.4,-74.7,-81.12,-65,-78.32,-64.96,-90.04
4.9243,-10.909,-61.84,-44.82,-64.96,-70,-43.62,-74.76,-82.74,-68,-83.36,-61.48,-89.24
4.9308,-11.393,-56.79,-45.871,-67.677,-71.661,-41.935,-76.661,-85.677,-64.855,-79.613,-55.5,-87.516
5.0022,3.4994,-39.58,-55.62,-46.1,-56.62,-73.68,-58.12,-57.08,-62.5,-93.94,-80.1,-68.4
5.3543,3.4529,-49.1,-55.78,-57.08,-55.54,-73.18,-58.9,-57.14,-68.2,-87.08,-82.32,-66.22
5.8616,3.4546,-46.34,-56.54,-45.12,-54.56,-76.96,-58,-63.48,-79.22,-84.9,-79.78,-66.42
6.3614,3.4677,-46.9,-66.82,-39.14,-58.28,-75.98,-54.96,-63.98,-80.46,-85.58,-83.2,-67.3
6.8571,3.4613,-47.1,-60.6,-42.24,-62.32,-80.66,-54.5,-53.86,-79.84,-87.88,-88.14,-67.8
7.3648,3.4516,-46.04,-61.3,-34.1,-61.26,-85.34,-48.94,-56.68,-81.42,-83.02,-83.94,-69.08
7.882,3.4259,-50.78,-57.86,-39.58,-64.34,-75.94,-55.26,-57.86,-80.34,-81.44,-86.92,-71.74
8.3632,3.4631,-52.24,-59.8,-46.88,-58.74,-96.68,-55,-54.92,-75.7,-76.34,-88.22,-67.18
8.8531,3.4711,-52.76,-61.22,-43.06,-62.34,-78.54,-54,-51.98,-80.74,-73.24,-83.64,-67.22
9.3589,3.4755,-49.38,-63.68,-34.88,-63.16,-91.32,-51.8,-55.92,-75.98,-86.58,-86.24,-68.12
9.895,3.6811,-54.52,-58.84,-43.4,-61.6,-85.1,-52.22,-52.56,-72.78,-84.94,-80.42,-63.96
10.377,3.6817,-47.38,-60.6,-32.64,-64.54,-82.08,-49.42,-52.32,-78.68,-86.3,-83.42,-66.24
10.867,3.6892,-51.36,-66.24,-35.5,-64.22,-97.04,-47.18,-55.86,-84.44,-86.82,-84.72,-56.72
11.13,4.0059,-51.32,-63.4,-28,-63.38,-98.2,-44.48,-48.5,-83.06,-96.62,-85.28,-60.84
11.854,3.5277,-51.62,-66.46,-33.78,-70.64,-97.9,-54.88,-55.94,-91.54,-86.14,-90.38,-57.12
12.37,3.4551,-53.78,-71.96,-39.84,-70.26,-92.6,-46.02,-40.76,-86.86,-73.96,-84.62,-53.98
12.86,3.4454,-56.16,-67.7,-43.96,-77.12,-100,-51.96,-45.2,-88.46,-81.06,-91.26,-55.44
13.37,3.4549,-57.36,-70.72,-43.48,-69.68,-100,-51.92,-46.66,-90.06,-79.64,-86.34,-55.62
13.856,3.4615,-51.9,-71.68,-42.34,-71.26,-100,-51.5,-43.92,-88.76,-72.64,-100,-51.34
14.358,3.4648,-55.7,-73.74,-46.12,-71.48,-100,-55.88,-40.02,-89.32,-74.66,-99.4,-49.96
14.856,3.4622,-53.06,-71.88,-46.14,-70.84,-98.6,-51.74,-46.08,-90.84,-68.9,-93.08,-50.64
15.374,3.435,-58.5,-74.48,-46.08,-70.7,-96.8,-53.36,-36.5,-88.22,-69.64,-91.94,-50.3
5.4919,4.0052,-43.16,-52.08,-42.94,-63.02,-70.06,-57.3,-52.16,-68.06,-75.48,-76.5,-68.68
5.8674,3.935,-37.82,-53.82,-34.66,-58.34,-71.62,-56.62,-52.34,-75.1,-92.52,-81.58,-65.7
6.384,3.9405,-48.24,-58.68,-41.76,-58.74,-72.94,-55.16,-53.14,-78.18,-90.34,-81.76,-66.56
6.8743,3.9447,-47.34,-66.1,-43.12,-59.56,-90.9,-54.54,-61.54,-73.24,-92.8,-82.08,-66.96
7.3747,3.9623,-51.44,-57.94,-38.62,-61.66,-89.9,-55.24,-49.6,-76.6,-95.6,-82.74,-65.7
7.8559,3.9686,-42.12,-63.78,-37.04,-59.54,-81.22,-53.7,-47.92,-74.72,-87.8,-84.86,-62.72
8.3562,3.9696,-49.26,-59.64,-40.74,-60.64,-85.54,-51.62,-46.18,-73.78,-82.46,-85.36,-65.36
8.8807,3.907,-54.96,-66.9,-36.34,-64.36,-83.48,-49.94,-49.66,-78.76,-95.2,-84.68,-64.44
9.3906,3.9155,-45.92,-63.76,-34.98,-62.22,-92.7,-48.62,-50.38,-80.26,-75.88,-79.74,-63.72
9.8886,3.9219,-45.58,-65.14,-32.58,-62.2,-76.5,-47.36,-49.4,-77.9,-72.28,-81.4,-60.78
10.382,3.9113,-51.86,-67.42,-33.58,-63.16,-92.4,-47.92,-52.84,-76.22,-76.38,-83.36,-56.12
10.889,3.912,-50.22,-73.58,-32.7,-63.16,-88.38,-46.28,-46.88,-83.32,-72.38,-86.58,-56.02
11.61,3.9189,-56.22,-69.46,-40.62,-64.66,-98,-48,-47.06,-84.12,-100,-96.18,-52.86
11.871,3.9573,-57.68,-79.1,-37.4,-63.9,-100,-46.96,-43.28,-86.74,-98.3,-91.46,-50.36
12.36,3.9484,-62.02,-78.84,-47.76,-66.7,-87.86,-44.96,-45.86,-83.16,-94.7,-86.86,-48.04
12.864,3.9589,-60.88,-76.74,-39.72,-70.48,-97.66,-43.98,-46.28,-87.46,-69.66,-87.9,-48.76
13.354,3.9734,-53.96,-75.02,-40.86,-72.78,-95.18,-48.3,-42.46,-87.76,-70.28,-90.88,-55.12
13.856,3.978,-61.16,-70.28,-48.42,-71.58,-98.18,-48.02,-39,-88.32,-76.06,-99.9,-48.24
14.365,3.9584,-57.68,-75.82,-50.42,-69.52,-95.98,-51.42,-43.76,-89.52,-87.28,-93.06,-49.8
14.864,3.9632,-57.88,-73.28,-50.42,-69.96,-95.94,-49.78,-45.68,-95.86,-68.82,-98.24,-45.06
15.369,3.9482,-62.28,-76.56,-52.32,-71.26,-90.98,-50.94,-39.18,-95.68,-67.34,-90.62,-48.56
15.866,3.9649,-60.78,-74.36,-48.04,-70.84,-95.6,-55.12,-39.18,-90.62,-60.76,-99.04,-45.5
16.374,3.9541,-63.6,-78.52,-49.52,-74.56,-87.56,-50.7,-37.78,-98.58,-69.12,-98.62,-52.3
16.88,3.9491,-59.64,-78.7,-54.7,-69.74,-100,-51.1,-34.12,-87.04,-71.38,-91.64,-52.62
17.369,3.9574,-58.94,-83.42,-50.52,-73.74,-93.32,-51.18,-32.76,-96.74,-65.26,-93.2,-47.84
17.86,3.9627,-63.54,-80.2,-53.62,-74.98,-93.02,-56.42,-24.72,-90.94,-65.62,-94.42,-45.24
18.365,3.953,-62.56,-78.9,-50.52,-71.58,-98.6,-55.9,-26.84,-99.14,-65.04,-96.16,-46.3
18.873,3.9475,-66.5,-82.44,-54.74,-71.72,-96.06,-53.94,-45.24,-89.4,-59.06,-96.78,-47.48
19.381,3.9559,-59.7,-85.9,-53.16,-71.08,-100,-57.76,-36.98,-90.6,-65.08,-92,-56.14
19.885,3.9453,-66.407,-84.815,-55.852,-74.778,-99.111,-61.87,-41.426,-99.833,-62.37,-87.796,-49.481
5.0027,3.4989,-48.46,-62.98,-48.1,-56.4,-75.92,-52.98,-58.96,-65.98,-94.8,-78.42,-65.4
5.3863,3.4326,-49.74,-52,-45.8,-58.14,-74.9,-61.84,-54.74,-66.18,-93.8,-76.74,-66.6
5.872,3.4499,-41.94,-62.34,-35.78,-53.78,-86.2,-62.72,-58.06,-73.22,-82.64,-83.58,-62.6
6.3739,3.4508,-53.88,-63.96,-45.36,-55.6,-87.46,-53.72,-53.1,-75.88,-88.26,-83.96,-64.82
6.8711,3.4589,-51.46,-56.5,-44.34,-64.36,-81.92,-56.6,-54.4,-74.82,-87.48,-81.46,-65.04
7.3743,3.4695,-43.62,-71.52,-37.3,-66.34,-89.8,-51.02,-55.26,-78.12,-87.84,-87.28,-66.9
7.8721,3.4558,-49.14,-60.5,-37.54,-61.64,-95.14,-50.62,-49.54,-80.3,-96.4,-80.8,-63.98
8.3658,3.4539,-52.54,-69.82,-36.76,-63.98,-94.58,-45.08,-52.48,-78.08,-90.92,-85.68,-61.88
8.8582,3.4653,-54.96,-64.84,-41.98,-58.68,-84.46,-50.02,-55.76,-80.78,-80.14,-82.76,-67.16
9.3612,3.4658,-52.58,-64.44,-33.1,-61.34,-80.68,-51.02,-55.38,-77.28,-75.9,-81.86,-63.78
9.8916,3.6743,-55.26,-57.3,-39.52,-62.14,-88.58,-49.78,-49.42,-77.6,-89.88,-80.32,-61.4
10.388,3.6967,-52.06,-65.14,-32.42,-63.78,-85.1,-47.88,-45.18,-78.7,-81.94,-81.04,-60.22
10.867,3.6957,-50.88,-65.74,-32.36,-67.5,-87.52,-46.94,-47.84,-97.7,-76,-91.88,-58.76
11.573,3.976,-56.6,-64.66,-45.06,-62.12,-92.82,-50.58,-42.74,-83.24,-74.14,-92.86,-53.72
11.87,3.5713,-60.5,-71.1,-33.72,-67.56,-100,-47.6,-46.62,-95.74,-73.64,-84.56,-53.52
12.357,3.4615,-57.06,-66.58,-39.06,-68.7,-100,-48.2,-48.32,-100,-75.52,-87.64,-53.22
12.863,3.454,-56.76,-74.12,-47,-68.78,-97.9,-49.36,-42.94,-93.86,-70.22,-90.08,-54.5
13.368,3.4393,-58.96,-76.46,-49,-66.26,-100,-51.24,-45.2,-99.66,-66.82,-93.62,-53.52
13.864,3.4412,-62.8,-72.16,-45.86,-70.98,-100,-49.42,-39.88,-87.18,-68.04,-87.72,-51.98
14.357,3.4577,-64.04,-79.5,-48.44,-75.56,-100,-55.1,-37.06,-88.42,-71.7,-95.88,-47.58
14.858,3.4665,-56.06,-73.54,-49.98,-73.58,-98.7,-47.96,-39.62,-86.32,-71,-97.2,-47.64
15.383,3.4266,-60.28,-71.7,-46.9,-70.62,-97.2,-51.86,-34.24,-89.86,-66.42,-97.76,-47.04
15.878,3.4369,-60.64,-72.74,-48.12,-71.7,-91.92,-49.92,-32,-90.16,-68.08,-97.7,-47.98
16.383,3.4282,-60.54,-75.2,-50.82,-75.06,-94.94,-51.7,-34.82,-87.3,-62.8,-96.94,-47.22
16.884,3.44,-64.6,-75.78,-51.2,-74.76,-100,-53.84,-31.26,-89.6,-71.02,-100,-45
17.37,3.4437,-61.72,-79.48,-49.46,-76.84,-95.86,-51.8,-26.16,-99.78,-65.58,-97.76,-43.56
17.863,3.4445,-63.08,-82.18,-49.26,-74.02,-87.08,-53.7,-35.98,-95.82,-63.36,-91.88,-47.36
18.426,3.3906,-60.9,-79.56,-44.48,-72.7,-99.6,-53.5,-31.98,-95.7,-61.26,-96.76,-45.1
18.859,3.4623,-59.64,-78.04,-50.34,-72.34,-100,-54.12,-27.86,-99.8,-63.76,-94.3,-45.26
19.375,3.4557,-58.7,-84.78,-49.46,-76.28,-100,-53.8,-30.28,-100,-58.06,-98.08,-45.42
19.877,3.4287,-59.08,-86.84,-46.88,-77.22,-93.6,-58.64,-31.14,-100,-57.04,-89.72,-47.1
7.0027,1.4988,-49.46,-54.4,-42.42,-60.94,-87.64,-53.46,-59.32,-70.2,-78.42,-82.68,-74
7.3547,1.4712,-56.22,-53.26,-49.24,-60.32,-76.18,-54.8,-53.02,-72.22,-79.72,-80.88,-72.3
7.8562,1.4649,-52.72,-57.44,-39.66,-57.82,-72.08,-56.6,-48.74,-72.8,-81.74,-80.02,-72
8.4093,1.3897,-54.62,-59.88,-40.68,-57.52,-77.16,-58.16,-55.76,-78.42,-87.78,-79.92,-70.64
8.8808,1.4364,-53.84,-58.94,-37.1,-59.56,-77.32,-51.5,-53.4,-77.94,-89.28,-83.26,-72.34
9.3712,1.4615,-61.56,-60.84,-49.04,-59.34,-76.34,-54.34,-52.52,-80.12,-82.5,-80.26,-73.2
9.5395,1.8605,-51.96,-65.22,-47.24,-60.54,-76.48,-52.4,-62.86,-73.78,-86.6,-80.38,-63.78
9.5361,2.3762,-48.66,-63.74,-48,-62.24,-88.46,-49.32,-58.24,-81.32,-75.26,-80.44,-65.28
9.542,2.8742,-55.4,-63.88,-36.5,-61.48,-87.34,-52.18,-58.2,-78.26,-81.44,-82.2,-62.6
9.5339,3.3588,-46.78,-61.8,-32.48,-62.34,-91.62,-46.88,-43.58,-76.36,-79.52,-83.76,-64.2
9.5014,3.8567,-54.56,-59.5,-35.6,-63.14,-89.52,-51.92,-47.36,-81.14,-70.28,-79.12,-66.4
7.0037,1.0109,-50.22,-60.38,-47.14,-63,-83.78,-54.8,-57.76,-76.58,-91.68,-83.94,-74.92
7.3551,0.96757,-48.22,-60.32,-43.96,-61.68,-88.82,-56.76,-56.72,-71.9,-76.66,-81.68,-72.16
7.8671,0.96155,-49.88,-62.08,-43.82,-64.78,-93.94,-52.98,-54.66,-74.4,-86.92,-83.9,-73.52
8.3564,0.97447,-47.6,-66.04,-43.36,-61.04,-95.8,-60.26,-56.34,-75.18,-76.62,-82.7,-71.66
8.8558,0.9836,-55.44,-60.52,-39.94,-59.86,-90.2,-56.44,-51.86,-74.18,-85.88,-82.74,-71.04
9.4311,0.88713,-53.06,-56.14,-40.56,-60.78,-83.84,-54.38,-54.06,-75.3,-76.46,-79,-69.5
9.894,0.90088,-48.3,-55.78,-37.78,-61.4,-95.56,-58.72,-55.52,-75.82,-95.62,-82.86,-68.7
9.9688,1.3711,-51.16,-64.62,-41.62,-61.48,-89.56,-54.4,-55.2,-76.86,-81.1,-79.36,-67.26
9.8544,1.969,-51.66,-62.4,-36.5,-60.18,-88.06,-51.14,-56.56,-75.32,-73.1,-86.86,-67.34
9.9849,2.3538,-52.78,-59.08,-42.38,-62.22,-89.38,-51.3,-55.9,-72.96,-82.5,-81.2,-67.76
10.003,2.8503,-52.14,-64.5,-36.68,-60.96,-81.78,-49.98,-57.76,-75.44,-74.44,-79.8,-66.66
10.007,3.3544,-49.5,-62.352,-36.167,-62.278,-78.907,-47.537,-51,-79.963,-80.204,-82.481,-58.87
20.002,3.9975,-65.24,-84.18,-53.54,-71.46,-88.8,-57.94,-34.7,-100,-60.98,-89.22,-52.82
20.049,3.6378,-64.54,-85.14,-52.1,-73.48,-85.54,-63.28,-34.22,-99.3,-55.22,-96.18,-50.78
20.142,3.2621,-66.42,-73.76,-54.1,-72.5,-92.12,-56.58,-41.7,-87.66,-59.54,-87.94,-50.98
20.275,2.0519,-72.6,-84.14,-56.4,-74.62,-88.44,-68.84,-40.08,-99.74,-62.9,-90.24,-51.98
20.117,2.0591,-66.04,-85.02,-59.92,-76.6,-90.52,-66.94,-42.94,-98.72,-58.98,-85.22,-55.38
20.217,1.8496,-65.387,-83.355,-58.839,-76.161,-89.968,-69.355,-43.032,-100,-59.774,-84.871,-58.161
20.504,4.0109,-61.78,-75.7,-51.4,-76.86,-100,-59.32,-37.82,-100,-60.16,-88.52,-50.38
20.436,3.6192,-61.94,-77.18,-48.14,-75.46,-100,-58.54,-33.4,-100,-54.68,-90.42,-50.2
20.443,3.1283,-64.34,-76.66,-50.86,-74.18,-100,-59.52,-42.82,-100,-55.18,-88.04,-52.38
20.435,2.6234,-62.76,-84,-55.72,-79.84,-100,-64.72,-41.44,-99.8,-53.42,-84.02,-48.16
20.449,2.1327,-66.6,-82.16,-61.16,-77.34,-100,-66.48,-53.4,-99.4,-58.8,-89.46,-51.74
20.459,1.6345,-65.68,-83.02,-65.08,-82.62,-100,-64.02,-46.2,-100,-55.06,-86.24,-58.5
20.448,1.1342,-68.74,-82.26,-56.78,-78.64,-100,-65.14,-45,-100,-55,-87,-58.54
20.468,0.635,-71.08,-84.16,-63.6,-76.4,-100,-68.26,-43.34,-100,-50.4,-86.86,-54.08
20.461,0.13182,-66.84,-84,-60.66,-81.88,-100,-73.74,-49.72,-100,-56,-81.68,-55.32
20.436,-0.37221,-71.34,-83.7,-67.74,-83.2,-100,-69.2,-56.06,-100,-50.62,-82.7,-55.92
20.452,-0.87165,-78.1,-83.24,-67.26,-87.34,-100,-75.3,-55.34,-91.12,-48.2,-85.16,-63.06
20.43,-1.378,-75.58,-82.04,-67.46,-83.7,-100,-75.94,-58.74,-99.78,-42.68,-81.4,-58.46
20.453,-1.8774,-74.82,-78.98,-70.28,-82.72,-100,-72.5,-54.8,-87.46,-44.88,-82.96,-59.54
20.459,-2.3678,-75.26,-82.7,-66.78,-86.4,-100,-74.24,-55.06,-95.26,-51.2,-81.02,-60.62
20.47,-2.8533,-69.02,-74.98,-70.04,-81.96,-100,-77.04,-58.1,-88.22,-54.72,-78.28,-62.36
20.469,-3.3581,-70.74,-77.5,-69.8,-84.36,-100,-74.92,-54.9,-90.2,-45.1,-82.92,-64.38
20.454,-3.8752,-71.64,-78.02,-65.5,-84.26,-100,-73.4,-60.58,-94.04,-57.12,-88.64,-62.88
20.467,-4.3697,-74.48,-69.22,-67.98,-86.04,-100,-75.06,-53.94,-83.74,-39.18,-76.3,-65.1
20.462,-4.8589,-78.92,-75.34,-70.96,-87,-100,-77.36,-57.32,-97.16,-44.24,-79.34,-64.38
20.453,-5.3747,-81.22,-74.2,-69.64,-86.16,-100,-75.08,-61.8,-93.32,-37.4,-78.96,-64.16
20.447,-5.8653,-74.52,-77.84,-71.3,-86.04,-100,-77.84,-59.68,-96.2,-49.76,-76.54,-65.56
20.467,-6.3661,-78.26,-82.46,-73.52,-88.64,-100,-75.64,-65.72,-96.06,-38.12,-76.78,-65.28
20.502,3.9994,-55.34,-77.86,-53.64,-73.04,-72.48,-60.48,-31,-96.78,-58.74,-86.08,-50.98
20.478,3.648,-59.22,-83.98,-49.94,-76.66,-81.18,-58.02,-30.02,-86.64,-61.16,-90.08,-57.88
20.47,3.1437,-54.84,-77.02,-52.7,-75.82,-80.16,-63.76,-44.12,-99.72,-57.86,-90.9,-51.04
