1.86697,+AC0-0.03805,+AC0-42,+AC0-60,+AC0-44,+AC0-52,+AC0-64,+AC0-67,+AC0-79,+AC0-100,+AC0-87,+AC0-74
1.86697,+AC0-0.03805,+AC0-20,+AC0-60,+AC0-45,+AC0-52,+AC0-63,+AC0-68,+AC0-79,+AC0-100,+AC0-88,+AC0-74
1.86697,+AC0-0.03805,+AC0-19,+AC0-48,+AC0-44,+AC0-52,+AC0-64,+AC0-68,+AC0-80,+AC0-100,+AC0-73,+AC0-73
1.86697,+AC0-0.03805,+AC0-20,+AC0-62,+AC0-85,+AC0-52,+AC0-64,+AC0-68,+AC0-80,+AC0-85,+AC0-88,+AC0-73
1.86697,+AC0-0.03805,+AC0-20,+AC0-60,+AC0-85,+AC0-52,+AC0-64,+AC0-68,+AC0-80,+AC0-85,+AC0-88,+AC0-74
1.86697,+AC0-0.03805,+AC0-89,+AC0-61,+AC0-44,+AC0-52,+AC0-63,+AC0-67,+AC0-80,+AC0-85,+AC0-88,+AC0-74
1.86697,+AC0-0.03805,+AC0-20,+AC0-61,+AC0-43,+AC0-52,+AC0-63,+AC0-68,+AC0-79,+AC0-85,+AC0-88,+AC0-74
1.86697,+AC0-0.03805,+AC0-20,+AC0-62,+AC0-44,+AC0-72,+AC0-63,+AC0-67,+AC0-80,+AC0-85,+AC0-88,+AC0-75
1.86697,+AC0-0.03805,+AC0-20,+AC0-61,+AC0-45,+AC0-52,+AC0-64,+AC0-67,+AC0-80,+AC0-85,+AC0-88,+AC0-74
1.86697,+AC0-0.03805,+AC0-20,+AC0-63,+AC0-44,+AC0-52,+AC0-64,+AC0-67,+AC0-80,+AC0-85,+AC0-88,+AC0-75
1.86697,+AC0-0.03805,+AC0-20,+AC0-61,+AC0-45,+AC0-51,+AC0-63,+AC0-69,+AC0-79,+AC0-100,+AC0-87,+AC0-75
1.86697,+AC0-0.03805,+AC0-20,+AC0-59,+AC0-45,+AC0-51,+AC0-63,+AC0-66,+AC0-79,+AC0-100,+AC0-63,+AC0-74
1.86697,+AC0-0.03805,+AC0-20,+AC0-60,+AC0-46,+AC0-52,+AC0-63,+AC0-67,+AC0-79,+AC0-100,+AC0-87,+AC0-74
1.86697,+AC0-0.03805,+AC0-20,+AC0-61,+AC0-45,+AC0-52,+AC0-62,+AC0-67,+AC0-80,+AC0-85,+AC0-73,+AC0-73
1.86697,+AC0-0.03805,+AC0-20,+AC0-60,+AC0-45,+AC0-50,+AC0-62,+AC0-66,+AC0-79,+AC0-86,+AC0-35,+AC0-74
1.86697,+AC0-0.03805,+AC0-84,+AC0-60,+AC0-45,+AC0-52,+AC0-62,+AC0-69,+AC0-81,+AC0-86,+AC0-75,+AC0-74
1.86697,+AC0-0.03805,+AC0-20,+AC0-62,+AC0-45,+AC0-52,+AC0-62,+AC0-68,+AC0-80,+AC0-86,+AC0-90,+AC0-75
1.86697,+AC0-0.03805,+AC0-20,+AC0-59,+AC0-44,+AC0-52,+AC0-62,+AC0-67,+AC0-79,+AC0-86,+AC0-89,+AC0-74
1.86697,+AC0-0.03805,+AC0-20,+AC0-60,+AC0-44,+AC0-52,+AC0-62,+AC0-67,+AC0-78,+AC0-100,+AC0-88,+AC0-74
1.86697,+AC0-0.03805,+AC0-20,+AC0-63,+AC0-45,+AC0-51,+AC0-64,+AC0-67,+AC0-81,+AC0-85,+AC0-90,+AC0-73
1.86697,+AC0-0.03805,+AC0-20,+AC0-59,+AC0-44,+AC0-52,+AC0-62,+AC0-69,+AC0-80,+AC0-85,+AC0-88,+AC0-75
1.86697,+AC0-0.03805,+AC0-20,+AC0-60,+AC0-44,+AC0-52,+AC0-63,+AC0-69,+AC0-79,+AC0-85,+AC0-88,+AC0-76
1.86697,+AC0-0.03805,+AC0-20,+AC0-61,+AC0-44,+AC0-52,+AC0-63,+AC0-68,+AC0-80,+AC0-86,+AC0-88,+AC0-75
1.86697,+AC0-0.03805,+AC0-20,+AC0-59,+AC0-45,+AC0-52,+AC0-62,+AC0-68,+AC0-81,+AC0-86,+AC0-75,+AC0-75
1.86697,+AC0-0.03805,+AC0-51,+AC0-60,+AC0-46,+AC0-52,+AC0-63,+AC0-67,+AC0-80,+AC0-86,+AC0-89,+AC0-75
1.86697,+AC0-0.03805,+AC0-20,+AC0-59,+AC0-46,+AC0-52,+AC0-63,+AC0-68,+AC0-80,+AC0-86,+AC0-88,+AC0-75
1.86697,+AC0-0.03805,+AC0-20,+AC0-60,+AC0-45,+AC0-52,+AC0-62,+AC0-67,+AC0-80,+AC0-87,+AC0-89,+AC0-75
1.86697,+AC0-0.03805,+AC0-20,+AC0-62,+AC0-45,+AC0-52,+AC0-62,+AC0-67,+AC0-79,+AC0-85,+AC0-88,+AC0-75
1.86697,+AC0-0.03805,+AC0-20,+AC0-60,+AC0-45,+AC0-52,+AC0-63,+AC0-67,+AC0-80,+AC0-85,+AC0-89,+AC0-76
1.86697,+AC0-0.03805,+AC0-20,+AC0-60,+AC0-45,+AC0-52,+AC0-63,+AC0-67,+AC0-80,+AC0-85,+AC0-88,+AC0-74
1.86697,+AC0-0.03805,+AC0-20,+AC0-60,+AC0-45,+AC0-52,+AC0-64,+AC0-67,+AC0-80,+AC0-85,+AC0-89,+AC0-74
1.86697,+AC0-0.03805,+AC0-20,+AC0-62,+AC0-45,+AC0-52,+AC0-62,+AC0-68,+AC0-81,+AC0-85,+AC0-89,+AC0-74
2.35518,+AC0-0.02539,+AC0-86,+AC0-56,+AC0-54,+AC0-49,+AC0-66,+AC0-63,+AC0-72,+AC0-85,+AC0-87,+AC0-75
2.35518,+AC0-0.02539,+AC0-28,+AC0-56,+AC0-87,+AC0-49,+AC0-64,+AC0-64,+AC0-72,+AC0-85,+AC0-87,+AC0-76
2.35518,+AC0-0.02539,+AC0-28,+AC0-46,+AC0-54,+AC0-48,+AC0-65,+AC0-63,+AC0-72,+AC0-86,+AC0-87,+AC0-74
2.35518,+AC0-0.02539,+AC0-27,+AC0-46,+AC0-55,+AC0-49,+AC0-65,+AC0-62,+AC0-71,+AC0-86,+AC0-74,+AC0-74
2.35518,+AC0-0.02539,+AC0-27,+AC0-46,+AC0-55,+AC0-48,+AC0-67,+AC0-63,+AC0-72,+AC0-85,+AC0-74,+AC0-74
2.35518,+AC0-0.02539,+AC0-88,+AC0-56,+AC0-53,+AC0-49,+AC0-65,+AC0-63,+AC0-72,+AC0-85,+AC0-87,+AC0-75
2.35518,+AC0-0.02539,+AC0-28,+AC0-55,+AC0-86,+AC0-50,+AC0-64,+AC0-64,+AC0-73,+AC0-84,+AC0-87,+AC0-74
2.35518,+AC0-0.02539,+AC0-28,+AC0-55,+AC0-53,+AC0-50,+AC0-65,+AC0-63,+AC0-73,+AC0-84,+AC0-86,+AC0-75
2.35518,+AC0-0.02539,+AC0-83,+AC0-54,+AC0-53,+AC0-50,+AC0-66,+AC0-64,+AC0-72,+AC0-84,+AC0-86,+AC0-75
2.35518,+AC0-0.02539,+AC0-28,+AC0-46,+AC0-53,+AC0-50,+AC0-87,+AC0-62,+AC0-73,+AC0-84,+AC0-87,+AC0-75
2.35518,+AC0-0.02539,+AC0-28,+AC0-49,+AC0-54,+AC0-50,+AC0-65,+AC0-64,+AC0-73,+AC0-84,+AC0-86,+AC0-76
