54:64:d9:7c:85:46
54:64:d9:7c:85:46
54:64:d9:7c:85:46	54:64:d9:7c:85:4a	02:dc:e5:3b:7f:32	74:a5:28:fa:d1:b4	f4:92:bf:79:eb:6c	f6:92:bf:19:eb:6c	02:dc:e5:3b:7f:38	02:dc:e5:3b:7f:36	02:dc:e5:3b:7f:39	f4:92:bf:79:eb:6d	f6:92:bf:19:eb:6d	22:77:00:91:52:af	44:f0:34:5a:c5:13	22:77:00:91:52:b1	22:77:00:91:52:b2	ec:ad:e0:5b:37:1c	40:b0:34:b6:e0:8d	82:34:61:4b:7f:39	90:f8:91:5e:a5:a4	1c:74:0d:cd:15:48	fe:ec:da:bd:18:6f	5c:6a:80:63:45:31	0e:ec:da:bd:18:6f	fa:8f:ca:6e:bf:46
54:64:d9:7c:85:46	54:64:d9:7c:85:4a	02:dc:e5:3b:7f:32	74:a5:28:fa:d1:b4	f4:92:bf:79:eb:6c	f6:92:bf:19:eb:6c	02:dc:e5:3b:7f:38	02:dc:e5:3b:7f:36	02:dc:e5:3b:7f:39	f4:92:bf:79:eb:6d	f6:92:bf:19:eb:6d	22:77:00:91:52:af	44:f0:34:5a:c5:13	22:77:00:91:52:b1	22:77:00:91:52:b2	ec:ad:e0:5b:37:1c	40:b0:34:b6:e0:8d	82:34:61:4b:7f:39	90:f8:91:5e:a5:a4	1c:74:0d:cd:15:48	fe:ec:da:bd:18:6f	5c:6a:80:63:45:31	0e:ec:da:bd:18:6f	fa:8f:ca:6e:bf:46
54:64:d9:7c:85:46	54:64:d9:7c:85:4a	02:dc:e5:3b:7f:32	74:a5:28:fa:d1:b4	f4:92:bf:79:eb:6c	f6:92:bf:19:eb:6c	02:dc:e5:3b:7f:38	02:dc:e5:3b:7f:36	02:dc:e5:3b:7f:39	f4:92:bf:79:eb:6d	f6:92:bf:19:eb:6d	22:77:00:91:52:af	44:f0:34:5a:c5:13	22:77:00:91:52:b1	22:77:00:91:52:b2	ec:ad:e0:5b:37:1c	40:b0:34:b6:e0:8d	82:34:61:4b:7f:39	90:f8:91:5e:a5:a4	1c:74:0d:cd:15:48	fe:ec:da:bd:18:6f	5c:6a:80:63:45:31	0e:ec:da:bd:18:6f	fa:8f:ca:6e:bf:46	78:45:58:48:73:a5	82:34:61:4b:7f:32	dc:73:85:11:e2:53	44:d7:91:33:ff:e8	00:1e:80:bf:5b:14	44:f0:34:5e:28:b3
54:64:d9:7c:85:46	54:64:d9:7c:85:4a	02:dc:e5:3b:7f:32	74:a5:28:fa:d1:b4	f4:92:bf:79:eb:6c	f6:92:bf:19:eb:6c	02:dc:e5:3b:7f:38	02:dc:e5:3b:7f:36	02:dc:e5:3b:7f:39	f4:92:bf:79:eb:6d	f6:92:bf:19:eb:6d	22:77:00:91:52:af	44:f0:34:5a:c5:13	22:77:00:91:52:b1	22:77:00:91:52:b2	ec:ad:e0:5b:37:1c	40:b0:34:b6:e0:8d	82:34:61:4b:7f:39	90:f8:91:5e:a5:a4	1c:74:0d:cd:15:48	fe:ec:da:bd:18:6f	5c:6a:80:63:45:31	0e:ec:da:bd:18:6f	fa:8f:ca:6e:bf:46	78:45:58:48:73:a5	82:34:61:4b:7f:32	dc:73:85:11:e2:53	44:d7:91:33:ff:e8	00:1e:80:bf:5b:14	44:f0:34:5e:28:b3
