-11.713811 -0.361909 -0.405634
-11.680500 -0.342741 0.302377
-11.142548 -0.099831 0.292016
-11.033043 -0.076186 0.184172
-10.246468 0.041766 0.071492
-9.853248 0.090678 0.081577
-9.457956 0.129184 0.015286
-9.328935 0.129652 -0.016325
-9.015838 0.132572 -0.201723
-9.011504 0.135977 -0.228656
-8.669700 0.042671 -0.266028
-8.554237 0.021045 -0.180920
-8.088845 -0.017198 -0.170656
-8.035809 -0.011041 -0.162725
-7.733850 0.009427 0.093913
-7.338853 0.046763 0.117309
-6.751424 0.151399 0.119927
-6.720969 0.170456 0.121499
-6.096763 0.290279 0.131457
-5.776541 0.347114 0.122746
-5.723845 0.352172 -0.184630
-5.630744 0.326814 -0.265667
-4.949809 0.156041 -0.369022
-4.592469 0.044854 -0.390056
-4.471581 0.002153 -0.382225
-4.194412 -0.078828 -0.312271
-4.218548 -0.072778 -0.146412
-3.634917 -0.070070 -0.050324
-3.312740 -0.067638 -0.053378
-2.811420 -0.060035 -0.089911
-2.620423 -0.056474 -0.100348
-2.055583 -0.089684 -0.160545
-1.865965 -0.107462 -0.225993
-1.882641 -0.091908 1.053545
-1.876841 0.105146 1.478558
-1.838617 0.543644 1.826314
-1.847032 0.548264 2.031837
-1.929288 0.611789 2.460719
-1.982648 0.658249 2.480274
-2.084680 0.708916 2.613501
-2.139382 0.743909 2.665948
-2.135265 0.735881 2.903407
-2.177654 0.738909 3.028512
-2.342880 0.748820 3.038057
-2.388731 0.748065 3.068307
-2.550961 0.742554 3.123276
-2.584848 0.740234 3.122402
-2.822786 0.740877 3.118265
-2.872343 0.739509 3.115069
-3.105393 0.733806 3.109672
-3.181063 0.729881 3.113159
-3.834729 0.720150 3.109807
-4.014713 0.715564 3.109987
-4.780393 0.734716 3.051435
-4.897922 0.738027 3.048870
-5.607858 0.752407 -2.706657
-5.672806 0.698482 -2.227708
-6.020301 0.197124 -2.538333
-6.032024 0.199020 -2.978588
-6.496992 0.144720 -3.082430
-6.670727 0.122535 -3.056246
-6.878399 0.098184 3.018081
-7.022934 0.119132 2.964964
-7.537836 0.193436 2.926160
-7.674979 0.214220 2.914439
-8.069641 0.273358 2.943726
-8.363746 0.323587 2.962822
-8.874016 0.369326 2.996812
-8.934440 0.382798 2.994096
-9.674263 0.443043 3.008570
-10.005039 0.460507 3.018310
-10.121627 0.434614 -2.069799
-10.249874 0.104562 -1.924773
-10.709128 -0.342692 -2.665525
-11.041185 -0.837661 -1.825090
-11.021889 -0.945235 -2.005143
-11.246610 -1.250605 -2.134655
-11.262153 -1.281340 -2.064144
-11.202495 -1.169843 -2.041305
-11.153901 -1.096317 -2.048034
-10.808529 -0.485961 -2.101738
-10.831964 -0.406653 -2.451449
-11.586254 -0.532602 -3.033308
-11.574986 -0.509374 2.920367
-11.986410 -0.359328 -3.011932
-12.097604 -0.390929 -2.696254
-12.695510 -0.824727 -2.339599
-12.690137 -0.821252 -1.979793
-12.756125 -1.485803 -1.720526
-12.762028 -1.623413 -1.801356
-12.827564 -1.790454 -2.021991
-12.881686 -1.934524 -2.024099
-13.030993 -2.279617 -2.671268
-13.218560 -2.373303 -2.710372
-13.496479 -2.426340 2.181102
-13.663680 -2.134168 2.084893
-13.973506 -2.123832 -2.996086
-14.246785 -2.170082 3.076702
-14.808065 -2.010495 2.763406
-14.889468 -1.980845 2.752711
-15.019822 -1.864921 2.749336
-15.019932 -1.864875 2.749336
-15.019970 -1.864860 2.749336
-13.085220 -2.593892 2.654902
-13.093186 -2.597266 2.553278
-13.464852 -2.278709 2.367256
-13.580446 -2.179537 1.820627
-13.470152 -2.096330 0.810303
-13.227847 -1.823630 0.788565
-13.131672 -1.711722 0.785228
-13.104658 -1.678880 0.781614
-12.794565 -1.312450 1.257311
-12.789144 -1.167953 1.689431
-12.832281 -0.832747 1.571325
-12.894607 -0.051949 1.604857
-12.901067 -0.058705 2.106089
-13.380025 0.354497 2.485708
-13.379933 0.363810 2.638097
-14.033894 0.529158 2.903256
-14.155549 0.554374 2.914790
-14.725940 0.650305 2.959883
-14.833388 0.667347 2.985784
-15.481659 0.735983 3.005207
-15.651836 0.747906 3.005353
-15.833968 0.780559 2.950372
-16.276179 0.851991 2.947820
-16.496328 0.880846 2.952753
-16.611523 0.898084 2.932530
-17.618958 1.110830 2.869491
-17.631156 1.088209 -3.012147
-17.956378 0.900074 -2.602050
-18.138284 0.779876 -2.560191
-18.475882 0.492294 -2.581270
-18.479980 0.505081 -3.073856
-18.791188 0.598037 2.741518
-18.801060 0.600069 2.738224
-19.292105 0.778151 2.843990
-19.431678 0.807481 2.970889
-20.086145 0.982562 2.649437
-20.186945 1.013570 2.777460
-20.622624 1.093035 3.045758
-20.790697 1.102393 3.002376
-21.437576 1.373288 2.708130
-22.838222 1.066521 -3.056875
-23.032236 1.038774 -3.049365
-23.625836 0.975764 2.627280
-23.722893 1.115453 2.037571
-24.120762 1.798566 2.055690
-24.274830 2.084540 2.036201
-24.334283 2.289912 0.434639
-24.265405 2.288461 -0.184772
-23.331255 2.157758 -0.209131
-23.115457 2.134387 -0.193903
-22.453899 2.051678 -0.198124
-22.140138 2.007990 -0.197461
-21.507263 1.887878 -0.878247
-21.408740 1.709719 -1.290530
-21.130581 1.362181 -0.309292
-20.785175 1.268512 -0.313277
-20.462966 0.839844 -1.351848
-20.452241 0.811450 -1.242623
-20.397995 0.702802 -1.092413
-20.425077 0.778895 -1.095908
-20.567105 1.004488 -1.088686
-20.633786 1.125162 -0.938969
-20.004410 1.065644 -0.104265
-20.035520 1.067687 -0.407929
-19.442542 0.539123 -0.853958
-19.247918 0.348820 -0.867054
-18.341152 -0.592446 -0.947412
-18.061608 -0.918863 -0.955437
-17.814719 -1.233952 -1.146172
-17.806318 -1.207658 -1.512792
-17.802985 -1.770029 -1.744417
-17.818529 -1.780340 -2.249093
-18.070836 -2.047447 -1.903811
-18.103262 -2.336254 -1.675540
-18.170148 -2.881567 -2.026458
-18.247423 -3.102840 -2.012356
-18.215498 -2.997645 -1.898843
-18.130328 -2.677687 -1.873710
-18.019378 -2.210541 -2.443999
-17.876822 -2.154619 -2.878369
-17.315363 -1.967174 -2.832383
-17.865521 -1.911060 0.871971
-17.721649 -1.824389 0.371645
-17.241244 -1.462020 1.271517
-17.066433 -1.109946 1.258870
-16.843818 -0.125063 1.281562
-16.815987 0.161726 1.274188
-16.597414 0.438367 0.189376
-16.253450 0.555732 0.401609
-15.969146 0.877155 0.847055
-16.010903 0.870199 0.380928
-15.305862 0.833649 -0.140032
-15.157902 0.831439 0.100202
-14.723620 0.960605 -0.569102
-14.695618 0.964117 -0.728579
-14.585142 0.917160 0.132244
-14.167024 1.022415 0.317198
-14.126441 1.010441 0.034198
-13.790151 0.790504 -0.658584
-13.736004 0.746138 -0.676054
-13.364349 0.478800 -0.603904
-13.231890 0.410056 -0.539160
-12.932509 0.269077 -0.919992
-12.912369 0.272785 -0.332300
-12.496892 0.122123 -0.774444
-12.397268 -0.028660 -1.268477
-12.187238 -0.491014 -0.549182
-11.932552 -0.561851 -0.141023
-11.487759 -0.570533 0.371967
-11.430802 -0.568354 0.797479
-11.014003 -0.011029 0.944003
-10.953275 0.075998 0.748980
-10.348534 0.344374 0.331165
-10.374247 0.345076 0.516933
-10.021431 1.073574 1.010839
-9.980617 1.119289 0.485399
-9.654318 0.901795 -0.671112
-9.566985 0.841990 -0.416593
-9.204421 0.819546 -0.071840
-8.822357 0.800833 -0.088529
-8.261690 0.802682 -0.078734
-7.956264 0.802888 -0.066234
-7.264425 0.822354 -0.086082
-6.891726 0.898460 -0.098319
-6.305527 0.790329 -0.073899
-4.527560 0.848812 -0.049938
-4.363608 0.849659 -0.044371
-3.321418 0.865638 -0.052518
-3.205205 0.864819 -0.120801
-2.885129 0.667481 -0.552362
-2.817918 0.648851 -0.253546
-2.250554 0.540394 -0.286710
-2.134131 0.514004 -0.287620
-1.663164 0.399373 -0.344686
-1.679420 0.401272 -0.653634
-1.719482 0.401125 -1.118917
-1.711438 0.404285 -1.208002
-1.712804 0.410674 -1.484448
-1.719290 0.412259 -1.588777
-1.754755 0.412452 -1.999345
-2.243236 0.085128 2.715717
-2.509370 0.163627 -3.130177
-2.652731 0.093931 -2.829381
-2.918741 0.031714 3.139771
-3.392484 0.266525 2.830850
-3.404521 0.258776 -2.963453
-3.865939 -0.036502 3.104008
-4.115493 0.022899 2.749035
-4.779503 0.133913 -2.621106
-5.068235 -0.032773 -2.589992
-5.517081 -0.246625 -3.075924
-5.464017 -0.255918 -2.466565
-5.685820 -0.539248 -2.653307
-5.690347 -0.539783 -2.748496
-5.967675 -0.626277 -2.631869
-7.491289 -1.594270 -1.702135
-7.141226 -1.949439 -1.405611
-6.755092 -2.365083 -1.371445
-6.760785 -2.384467 -1.373022
-6.711367 -2.407647 -1.782372
-6.722720 -2.454566 -1.803304
-6.689293 -2.410815 -1.751689
-6.731482 -2.351411 -1.733274
-6.710347 -2.347009 -1.781202
-6.675658 -2.353395 -1.939999
-6.894171 -2.717323 -2.178332
-6.940384 -2.703067 -2.433720
-7.040967 -2.555617 2.425885
-7.317935 -2.368658 2.390709
-7.435590 -1.596837 2.334529
-7.703025 -1.348450 2.259419
-7.552952 -1.031205 1.091524
-7.463782 -0.751731 1.091781
-7.263102 -0.276652 1.470728
-7.263086 -0.276493 1.470728
-7.297276 0.172626 1.745264
-7.266384 0.152968 2.326795
-7.946563 0.614481 2.744741
-7.941000 0.615197 -3.013226
-8.741029 0.143361 -2.664408
-8.819078 0.084086 -2.670998
-9.113871 -0.112848 -2.722852
-9.144186 -0.114874 -2.829651
-9.270038 -0.174557 -2.856617
-9.342146 -0.202815 -2.857866
-9.541014 -0.263514 -2.870577
-9.625405 -0.295607 -2.874711
-9.714906 -0.319069 -2.882393
-9.714648 -0.319001 -2.882062
-10.161199 -0.410207 -2.898943
-10.278482 -0.431946 -2.884744
-10.283640 -0.433309 -2.882149
-10.316241 -0.442150 -2.869445
-11.016428 -0.739694 -2.831617
-10.977064 -0.735478 -2.840830
-10.965056 -0.741304 -3.039697
-10.965041 -0.741302 -3.039767
-10.964977 -0.741296 -3.040072
-10.964977 -0.741296 -3.040072
-10.998383 -0.733865 -3.075310
-11.370151 -0.753634 3.083874
-11.361188 -0.757800 3.047494
-11.377511 -0.744753 2.858590
-12.043840 -0.458787 2.680622
-12.047467 -0.456989 2.681075
-12.047110 -0.457166 2.681450
-12.047110 -0.457166 2.681450
-12.047110 -0.457166 2.681450
-12.934033 -1.750718 1.812616
-12.907374 -1.759236 1.209290
-12.709486 -1.373843 1.214570
-12.678106 -1.283072 1.232333
-12.633846 -1.113070 1.272159
-12.622572 -1.028958 1.279131
-12.532764 -0.647723 1.291704
-12.488384 -0.452219 1.293005
-12.420147 0.068655 2.197319
-12.370917 0.064857 2.774772
-12.866939 0.033894 2.702155
-13.004474 0.098072 2.439140
-13.548665 0.340808 -2.990233
-13.760921 0.311209 3.045284
-14.105941 0.533745 2.843004
-14.487709 0.587070 3.027157
-15.410744 0.654972 3.036306
-15.501777 0.662351 3.045850
-16.160574 0.702992 3.069116
-16.477038 0.706150 3.090404
-17.175291 0.694656 3.095519
-17.266187 0.693085 3.104691
-17.828546 0.672773 3.128621
-18.142668 0.668558 3.130702
-18.777348 0.644581 3.053020
-18.858716 0.659382 2.987748
-19.741177 0.659592 -2.977302
-19.764491 0.647998 -3.065676
-20.205490 0.714496 2.912611
-20.299268 0.732809 2.911545
-20.782062 0.822297 2.930813
-21.373374 0.934724 2.906788
-21.720445 1.008108 2.904407
-22.711473 1.194265 2.928009
-23.057756 1.262053 2.927243
-23.792445 1.361120 2.946414
-24.080499 1.405041 2.953871
-24.078996 1.423129 1.892220
-24.150941 1.786076 1.727367
-24.234020 2.215997 1.220643
-24.165452 2.378542 1.041146
-24.005639 2.633846 0.952703
-23.968885 2.698473 0.943034
-23.846143 2.850712 0.788995
-23.611104 3.105151 0.746608
-23.505803 3.224149 0.745180
-23.504435 3.225302 0.704761
-23.291591 3.246206 -0.152142
-21.578478 2.673212 -0.328901
-21.451989 2.629856 -0.278518
-20.953915 2.534163 -0.213722
-20.890522 2.515922 -0.209053
-20.764931 2.496904 -0.312520
-20.691023 2.474340 -0.327632
-20.491841 2.416383 -0.329316
-20.430244 2.399213 -0.329176
-20.213386 2.334776 -0.331510
-20.150572 2.318165 -0.331942
-19.929214 2.270775 -0.332267
-19.853223 2.255078 -0.333851
-19.286339 2.092048 -0.343267
-19.200282 2.077588 -0.305375
-18.670511 2.065141 0.057520
-16.994972 1.993922 0.019012
-16.788141 2.019407 0.036450
-16.417153 1.970807 -0.649809
-16.161022 1.792598 -0.773922
-15.422555 1.565078 -0.287104
-15.083533 1.504029 -0.282344
-14.182739 1.298288 -0.277168
-14.018476 1.265133 -0.246531
-14.002501 1.282785 0.266384
-13.894075 1.323643 0.808308
-13.570808 1.905397 1.516841
-13.576642 2.030913 1.633567
-13.613806 2.240418 1.671130
-13.620304 2.284430 1.679433
-13.644382 2.407902 1.779742
-13.683914 2.504880 1.798953
-13.724319 2.749911 1.797366
-13.719225 2.811454 1.803185
-13.761421 2.971597 1.815864
-13.743723 2.903815 1.815147
-13.696641 2.703054 1.817127
-13.700283 2.647983 1.827258
-13.626930 2.392973 1.795692
-13.604823 2.336567 1.829696
-13.514757 2.125234 1.853923
-13.484808 2.047836 1.862647
-13.139189 1.291622 1.872747
-13.094878 1.208064 1.616734
-12.668720 1.416957 0.353127
-12.674188 1.431718 0.503695
-12.575681 1.397432 -0.472235
-12.293402 1.237396 -0.563999
-12.139545 1.161594 0.053940
-12.015493 1.206652 0.147018
-11.147842 1.437507 0.632017
-11.155871 1.436295 1.291394
-11.074488 1.978376 0.890780
-10.906717 2.120441 0.516150
-10.518662 3.254671 1.216183
-10.411125 3.379952 1.585059
-10.504631 3.914761 0.837519
-10.396975 3.997560 0.461934
-9.857847 4.244004 -0.171477
-9.868907 4.237601 -0.831639
-9.981380 3.993144 -2.149208
-10.011929 3.879360 -1.766637
-9.879725 3.538246 -1.401281
-9.880614 3.536784 -1.555608
-9.834455 3.293130 -1.567997
-9.817543 3.222587 -1.563150
-9.787238 2.984932 -1.553084
-9.782053 2.918708 -1.558509
-9.785996 2.708959 -1.588043
-9.789994 2.639177 -1.590345
-9.933735 2.454609 -1.577434
-9.971633 2.358717 -1.566878
-9.853954 1.383214 -1.581561
-9.847586 1.156380 -1.592547
-9.816842 1.030428 -0.325892
-9.801889 1.029257 -0.328731
-9.044326 0.876906 -0.247349
-9.032240 0.883751 -0.248134
-8.404775 0.734945 -0.264234
-8.094270 0.674088 -0.246874
-7.725729 0.600432 -0.231129
-7.614235 0.590267 -0.226765
-7.074523 0.535044 -0.241289
-7.065156 0.532746 -0.240914
-6.455924 0.405585 -0.240759
-6.150385 0.357638 -0.238247
-5.710776 0.297583 -0.227246
-5.705896 0.300223 -0.229638
-5.121894 0.205987 -0.204914
-4.929938 0.183191 -0.221411
-4.816964 0.157614 -0.239935
-4.829474 0.161915 -0.239414
-4.345399 0.075873 -0.266326
-4.212371 0.039303 -0.262414
-3.854019 -0.023768 -0.177423
-3.536329 -0.058005 -0.156834
-3.025174 -0.096678 -0.153956
-2.787306 -0.112303 -0.148699
-2.443187 -0.138244 -0.154997
-2.160670 -0.160266 -0.162557
-1.941096 -0.185763 -0.223772
-1.940411 -0.185920 -0.224841
-1.805951 -0.214694 -0.320985
-1.808824 -0.213750 -0.318718
-1.845489 -0.195251 0.850407
-1.681985 0.445609 2.715213
-1.783968 0.462260 2.828815
-2.406671 0.584267 2.974771
-2.381918 0.578404 -2.998164
-2.491046 0.517745 -2.853418
-2.707776 0.445427 -2.845220
-3.761028 0.074264 -2.857346
-4.087392 -0.038364 -2.860090
-4.699443 -0.256238 -2.854175
-4.753526 -0.265781 -3.122295
-4.928024 -0.163495 2.697349
-5.287613 -0.029929 2.709110
-5.556093 0.081021 2.705342
-5.845311 0.209785 2.685859
-6.072776 0.312634 -2.463923
-6.260938 0.076258 -2.050100
-6.544835 -0.556432 -1.991930
-6.697187 -0.895225 -2.022382
-7.081069 -1.118149 -2.521678
-7.135602 -1.180759 -2.592383
-7.485818 -1.433644 -2.620736
-7.763823 -1.644673 -2.650297
-7.254993 -1.339198 -2.684126
-6.961565 -1.190466 -2.684695
-6.398803 -0.968411 2.839516
-7.038625 -0.808239 2.524420
-7.664919 -0.342732 2.529135
-9.108165 0.334944 -2.514051
-9.202854 0.231851 -2.540357
-9.406309 0.206493 2.830344
-9.617414 0.247775 2.863763
-9.865542 0.316055 -2.630683
-10.134283 0.058449 -2.263593
-10.524508 -0.051419 3.125072
-10.814099 -0.036481 -3.016351
-11.026335 -0.192245 -2.591930
-11.339610 -0.390976 -2.603760
-11.541457 -0.515080 -2.738825
-11.467603 -0.509405 -2.408535
-11.752748 -0.529917 3.042959
-12.145577 -0.526697 3.071510
-12.712994 -0.537449 -2.768632
-12.759001 -0.581129 -2.218227
-12.928702 -0.849718 -2.211557
-12.961112 -0.907475 -2.215324
-12.995524 -0.952383 -2.212874
-12.995620 -0.952511 -2.212874
-12.995572 -0.952447 -2.212499
-12.995524 -0.952383 -2.212874
-12.995572 -0.952447 -2.212499
-12.995553 -0.952423 -2.212644
-12.995572 -0.952447 -2.212499
-12.995572 -0.952447 -2.212499
