-48	-52	-51	-59	-58	-58	-59	-56	-62	-68	-64	-74	-74	-74	-75	-75	-83	-84	-80	-84	-84	-89	-82	-84	-86	-84	-86	-87	-60	-75	-84
-48	-52	-51	-59	-58	-58	-59	-56	-62	-68	-64	-74	-74	-74	-75	-75	-83	-84	-80	-84	-84	-89	-82	-84	-86	-84	-86	-87	-60	-75	-84
-48	-52	-51	-59	-58	-58	-59	-56	-62	-68	-64	-74	-74	-74	-75	-75	-83	-84	-80	-84	-84	-89	-82	-84	-86	-84	-86	-87	-60	-75	-84
-48	-52	-51	-59	-58	-58	-59	-56	-62	-68	-64	-74	-74	-74	-75	-75	-83	-84	-80	-84	-84	-89	-82	-84	-86	-84	-86	-87	-60	-75	-84
-47	-54	-52	-61	-62	-59	-60	-58	-61	-70	-63	-75	-74	-74	-75	-74	-81	-85	-81	-85	-85	-88	-82	-85	-86	-84	-86	-87	-60	-75	-85	-38	-82
-47	-54	-52	-61	-62	-59	-60	-58	-61	-70	-63	-75	-74	-74	-75	-74	-81	-85	-81	-85	-85	-88	-82	-85	-86	-84	-86	-87	-60	-75	-85	-38	-82
-49	-52	-52	-58	-59	-60	-60	-60	-60	-63	-38	-69	-65	-74	-74	-74	-71	-79	-85	-85	-82	-82	-82	-88	-84	-85	-85	-86	-86	-86	-86
-49	-51	-51	-57	-57	-57	-59	-60	-63	-63	-38	-65	-74	-74	-74	-71	-72	-80	-85	-85	-82	-82	-83	-88	-84	-85	-85	-85	-86	-86	-86
-49	-51	-51	-57	-57	-57	-59	-60	-63	-63	-38	-65	-74	-74	-74	-71	-72	-80	-85	-85	-82	-82	-83	-88	-84	-85	-85	-85	-86	-86	-86
-49	-51	-51	-57	-57	-57	-59	-60	-63	-63	-38	-65	-74	-74	-74	-71	-72	-80	-85	-85	-82	-82	-83	-88	-84	-85	-85	-85	-86	-86	-86
-49	-51	-51	-57	-57	-57	-59	-60	-63	-63	-38	-65	-74	-74	-74	-71	-72	-80	-85	-85	-82	-82	-83	-88	-84	-85	-85	-85	-86	-86	-86
-48	-50	-50	-57	-57	-58	-59	-57	-62	-61	-38	-65	-75	-75	-74	-71	-69	-81	-85	-85	-82	-82	-82	-88	-84	-85	-85	-85	-86	-85	-85	-76
