1.00218,-0.00064,-34,-59,-54,-48,-76,-62,-64,-78,-82,-87,-79
1.00218,-0.00064,-33,-60,-52,-49,-76,-59,-68,-72,-100,-84,-78
1.00218,-0.00064,-81,-60,-53,-48,-75,-60,-67,-74,-100,-88,-77
1.00218,-0.00064,-31,-54,-49,-49,-75,-62,-65,-74,-86,-87,-76
1.00218,-0.00064,-31,-52,-49,-47,-73,-62,-68,-75,-86,-87,-78
1.00218,-0.00064,-33,-62,-49,-48,-76,-60,-70,-76,-84,-86,-79
1.00218,-0.00064,-32,-58,-51,-48,-76,-61,-68,-75,-85,-86,-79
1.00218,-0.00064,-34,-60,-53,-48,-76,-62,-67,-72,-85,-87,-76
1.00218,-0.00064,-32,-62,-50,-49,-75,-62,-71,-75,-85,-86,-77
1.00218,-0.00064,-33,-63,-79,-48,-75,-60,-72,-72,-85,-87,-76
1.00218,-0.00064,-32,-65,-53,-48,-75,-62,-68,-71,-82,-88,-79
1.00218,-0.00064,-34,-65,-53,-49,-75,-62,-70,-71,-82,-88,-76
1.00218,-0.00064,-32,-64,-55,-47,-100,-62,-70,-73,-82,-88,-76
1.00218,-0.00064,-32,-64,-55,-48,-100,-63,-70,-72,-82,-87,-76
1.00218,-0.00064,-32,-63,-50,-50,-100,-59,-70,-73,-100,-88,-76
1.00218,-0.00064,-31,-48,-81,-46,-76,-60,-69,-74,-84,-88,-76
1.00218,-0.00064,-34,-58,-51,-81,-76,-61,-71,-74,-84,-87,-80
1.00218,-0.00064,-34,-63,-50,-46,-76,-61,-71,-72,-84,-86,-76
1.00218,-0.00064,-31,-50,-50,-47,-76,-62,-69,-74,-84,-88,-78
1.00218,-0.00064,-32,-67,-53,-48,-76,-63,-70,-72,-84,-88,-77
1.00218,-0.00064,-33,-60,-50,-48,-100,-61,-71,-72,-84,-85,-77
1.00218,-0.00064,-33,-60,-81,-48,-77,-62,-70,-72,-84,-87,-78
1.00218,-0.00064,-33,-62,-50,-48,-77,-61,-71,-71,-100,-86,-78
1.00218,-0.00064,-33,-62,-49,-48,-77,-62,-72,-71,-100,-87,-79
1.00218,-0.00064,-33,-61,-50,-49,-77,-62,-71,-71,-83,-87,-77
1.00218,-0.00064,-32,-62,-50,-49,-100,-62,-72,-71,-83,-86,-78
1.00218,-0.00064,-33,-61,-51,-48,-100,-61,-70,-72,-83,-87,-78
1.00218,-0.00064,-33,-60,-50,-48,-100,-60,-71,-72,-83,-85,-78
1.00218,-0.00064,-33,-53,-50,-49,-73,-61,-73,-72,-83,-61,-78
1.00218,-0.00064,-33,-60,-51,-49,-73,-61,-71,-72,-100,-86,-77
1.00218,-0.00064,-33,-58,-50,-49,-73,-61,-71,-72,-84,-86,-80
1.00218,-0.00064,-33,-63,-50,-48,-73,-60,-71,-72,-84,-87,-78
1.00218,-0.00064,-33,-61,-84,-48,-75,-61,-71,-72,-84,-86,-78
1.00218,-0.00064,-33,-61,-51,-48,-75,-62,-70,-72,-84,-86,-77
1.00218,-0.00064,-34,-63,-50,-48,-75,-62,-67,-72,-84,-87,-81
1.00218,-0.00064,-33,-49,-50,-48,-75,-61,-68,-72,-100,-86,-76
1.00218,-0.00064,-33,-63,-50,-49,-73,-61,-68,-71,-100,-87,-78
1.00218,-0.00064,-35,-61,-50,-48,-73,-61,-68,-72,-100,-87,-77
1.00218,-0.00064,-33,-63,-50,-48,-73,-61,-68,-72,-81,-86,-78
1.00218,-0.00064,-33,-61,-50,-48,-73,-61,-68,-72,-83,-87,-78
1.00218,-0.00064,-33,-62,-49,-48,-73,-61,-68,-71,-83,-87,-78
1.00218,-0.00064,-33,-61,-49,-48,-100,-61,-69,-72,-83,-78,-78
1.00218,-0.00064,-33,-63,-50,-48,-100,-61,-67,-72,-83,-86,-78
1.00218,-0.00064,-33,-63,-58,-48,-75,-61,-64,-72,-83,-86,-77
1.00218,-0.00064,-33,-60,-81,-48,-75,-60,-68,-72,-83,-86,-78
1.00218,-0.00064,-33,-61,-89,-48,-75,-61,-67,-72,-83,-85,-78
1.00218,-0.00064,-33,-59,-51,-48,-75,-61,-67,-72,-83,-61,-79
1.00218,-0.00064,-33,-62,-50,-48,-100,-61,-66,-71,-83,-86,-77
1.00218,-0.00064,-34,-59,-50,-48,-100,-61,-68,-72,-83,-79,-79
1.00218,-0.00064,-34,-53,-50,-48,-100,-62,-68,-72,-83,-86,-79
1.36065,-0.05144,-29,-60,-78,-48,-100,-64,-65,-77,-82,-83,-77
1.36065,-0.05144,-87,-58,-78,-48,-100,-65,-64,-76,-81,-83,-74
1.36065,-0.05144,-28,-61,-47,-47,-100,-75,-61,-77,-82,-83,-75
1.36065,-0.05144,-29,-43,-47,-47,-100,-63,-63,-76,-82,-75,-75
1.36065,-0.05144,-29,-60,-46,-47,-86,-64,-64,-76,-82,-83,-74
1.36065,-0.05144,-86,-60,-47,-47,-86,-65,-63,-76,-82,-85,-76
1.36065,-0.05144,-29,-61,-50,-47,-86,-63,-63,-78,-81,-84,-75
1.36065,-0.05144,-29,-60,-49,-48,-86,-62,-64,-76,-81,-84,-75
1.36065,-0.05144,-78,-60,-49,-47,-73,-63,-63,-76,-81,-83,-76
1.36065,-0.05144,-28,-47,-74,-48,-76,-63,-63,-75,-81,-85,-75
1.36065,-0.05144,-28,-61,-74,-48,-76,-64,-64,-77,-81,-83,-77
1.36065,-0.05144,-28,-64,-48,-48,-76,-65,-64,-76,-80,-85,-75
1.36065,-0.05144,-72,-61,-47,-49,-76,-64,-64,-77,-82,-83,-76
1.36065,-0.05144,-28,-62,-46,-48,-88,-65,-64,-77,-81,-65,-76
1.36065,-0.05144,-28,-60,-87,-48,-88,-65,-64,-77,-81,-84,-77
1.36065,-0.05144,-28,-61,-49,-48,-73,-66,-65,-77,-83,-85,-77
1.36065,-0.05144,-28,-62,-49,-48,-73,-66,-63,-77,-81,-84,-80
1.36065,-0.05144,-28,-63,-86,-48,-73,-65,-62,-78,-81,-85,-76
1.36065,-0.05144,-29,-62,-47,-48,-73,-66,-63,-76,-83,-85,-78
1.36065,-0.05144,-28,-47,-47,-48,-73,-65,-63,-76,-83,-84,-75
1.36065,-0.05144,-87,-61,-48,-48,-73,-65,-62,-75,-83,-86,-75
1.36065,-0.05144,-28,-63,-48,-48,-100,-65,-62,-76,-82,-65,-77
1.36065,-0.05144,-29,-63,-48,-48,-100,-65,-62,-76,-82,-65,-77
1.36065,-0.05144,-28,-62,-77,-48,-100,-66,-63,-76,-82,-85,-77
1.36065,-0.05144,-28,-63,-48,-48,-100,-66,-63,-76,-81,-84,-75
1.36065,-0.05144,-28,-62,-48,-48,-100,-66,-62,-76,-82,-86,-75
1.36065,-0.05144,-28,-62,-47,-48,-100,-65,-62,-76,-82,-84,-75
1.36065,-0.05144,-28,-62,-48,-48,-100,-65,-62,-76,-82,-85,-77
1.36065,-0.05144,-28,-63,-48,-48,-100,-65,-62,-76,-82,-86,-77
1.36065,-0.05144,-28,-61,-47,-48,-100,-66,-62,-76,-82,-85,-76
1.36065,-0.05144,-30,-61,-48,-48,-100,-66,-62,-76,-82,-78,-77
1.36065,-0.05144,-28,-63,-47,-48,-75,-65,-62,-77,-82,-86,-78
1.36065,-0.05144,-28,-62,-46,-48,-75,-66,-62,-77,-82,-84,-79
1.36065,-0.05144,-28,-62,-47,-74,-71,-65,-62,-77,-82,-84,-76
1.36065,-0.05144,-28,-63,-47,-48,-71,-33,-63,-75,-81,-85,-77
1.36065,-0.05144,-28,-64,-47,-48,-71,-66,-64,-76,-81,-84,-78
1.36065,-0.05144,-28,-61,-47,-48,-75,-65,-63,-75,-81,-85,-78
1.36065,-0.05144,-29,-61,-46,-48,-75,-65,-63,-80,-82,-86,-77
1.36065,-0.05144,-29,-62,-46,-48,-75,-66,-64,-80,-82,-84,-77
1.36065,-0.05144,-27,-61,-46,-48,-75,-65,-64,-78,-82,-85,-77
1.36065,-0.05144,-27,-60,-47,-49,-75,-65,-63,-78,-82,-77,-75
1.36065,-0.05144,-29,-59,-47,-49,-100,-64,-64,-78,-82,-83,-78
1.36065,-0.05144,-29,-61,-47,-48,-100,-64,-63,-77,-82,-84,-76
1.36065,-0.05144,-29,-62,-87,-48,-100,-64,-64,-76,-82,-84,-76
1.36065,-0.05144,-29,-64,-47,-48,-71,-66,-63,-77,-83,-84,-79
1.36065,-0.05144,-28,-62,-87,-48,-71,-64,-64,-77,-83,-64,-79
1.36065,-0.05144,-28,-63,-87,-48,-72,-65,-63,-77,-81,-84,-77
1.36065,-0.05144,-26,-62,-87,-49,-72,-65,-65,-77,-81,-84,-77
1.36065,-0.05144,-27,-62,-46,-48,-71,-65,-63,-77,-81,-77,-77
1.36065,-0.05144,-33,-62,-47,-49,-71,-65,-63,-76,-80,-84,-80
1.86697,-0.03805,-20,-58,-44,-51,-91,-62,-69,-78,-80,-87,-74
1.86697,-0.03805,-19,-47,-44,-51,-91,-63,-67,-78,-100,-87,-75
1.86697,-0.03805,-63,-58,-44,-52,-91,-64,-67,-80,-100,-88,-75
1.86697,-0.03805,-21,-58,-45,-51,-91,-64,-67,-79,-100,-89,-74
1.86697,-0.03805,-20,-58,-44,-51,-100,-63,-66,-79,-100,-89,-74
1.86697,-0.03805,-20,-59,-44,-51,-73,-63,-67,-79,-100,-89,-74
1.86697,-0.03805,-50,-40,-45,-51,-73,-64,-67,-78,-100,-87,-74
1.86697,-0.03805,-20,-49,-44,-52,-73,-63,-67,-79,-86,-89,-74
1.86697,-0.03805,-20,-60,-45,-51,-73,-63,-68,-78,-86,-89,-74
1.86697,-0.03805,-20,-63,-44,-52,-73,-62,-67,-79,-86,-88,-75
1.86697,-0.03805,-20,-59,-44,-51,-72,-62,-67,-79,-86,-88,-74
1.86697,-0.03805,-59,-60,-44,-52,-72,-63,-66,-79,-86,-89,-74
1.86697,-0.03805,-20,-60,-44,-52,-72,-63,-67,-79,-100,-89,-74
1.86697,-0.03805,-20,-62,-44,-52,-72,-62,-68,-79,-100,-88,-74
1.86697,-0.03805,-20,-62,-45,-52,-72,-62,-67,-79,-100,-88,-74
1.86697,-0.03805,-20,-62,-45,-52,-100,-63,-67,-80,-100,-88,-74
1.86697,-0.03805,-20,-60,-44,-53,-100,-62,-66,-80,-100,-62,-74
