0.41000000000000003	0.31399999999999995	0.29800000000000004	0.22000000000000003	0.21799999999999997	0.21000000000000002	0.23600000000000004	0.514	0.36	0.39
0.43	0.34	0.32	0.265	0.27	0.26	0.275	0.47	0.365	0.41
0.4387500000000001	0.34312499999999996	0.35500000000000004	0.2775	0.27437500000000004	0.271875	0.2956249999999999	0.464375	0.4187500000000001	0.41187500000000005
0.43363636363636365	0.3272727272727273	0.3527272727272728	0.26999999999999996	0.2690909090909091	0.25999999999999995	0.2863636363636364	0.5272727272727273	0.39	0.4136363636363637
0.41	0.31	0.3333333333333333	0.2333333333333333	0.24666666666666667	0.24	0.26333333333333336	0.5633333333333334	0.34	0.3833333333333333
0.44142857142857145	0.3614285714285713	0.37142857142857144	0.3028571428571429	0.3028571428571429	0.3	0.31	0.4528571428571429	0.40571428571428575	0.4242857142857143
0.42444444444444446	0.32999999999999996	0.34888888888888886	0.25222222222222224	0.25333333333333335	0.26	0.27555555555555555	0.5222222222222223	0.3622222222222222	0.4055555555555556
0.4	0.29	0.32	0.25	0.25	0.24	0.26	0.56	0.34	0.36
0.4245454545454546	0.3399999999999999	0.35	0.27818181818181825	0.28272727272727277	0.28090909090909094	0.29090909090909095	0.4700000000000001	0.38181818181818183	0.39545454545454545
0.41375	0.32125	0.33499999999999996	0.23500000000000001	0.23750000000000002	0.2475	0.26625	0.5025	0.34	0.385
0.396	0.324	0.35200000000000004	0.254	0.266	0.25	0.264	0.472	0.368	0.382
0.41562499999999997	0.3275	0.348125	0.27687500000000004	0.27687500000000004	0.278125	0.28625000000000006	0.460625	0.38437499999999997	0.38437499999999997
0.4099999999999999	0.315	0.3283333333333333	0.25333333333333335	0.2508333333333333	0.2558333333333333	0.26499999999999996	0.4916666666666667	0.3658333333333334	0.36083333333333334
0.43714285714285717	0.3307142857142858	0.3528571428571428	0.29357142857142854	0.29071428571428576	0.29071428571428576	0.2921428571428572	0.4528571428571429	0.3985714285714286	0.395
0.4441666666666666	0.3466666666666666	0.36500000000000005	0.29916666666666664	0.29666666666666663	0.29499999999999993	0.29833333333333334	0.42750000000000005	0.4000000000000001	0.3983333333333334
0.4081818181818182	0.3163636363636364	0.3263636363636363	0.27181818181818185	0.2763636363636364	0.27	0.25999999999999995	0.5072727272727273	0.3718181818181819	0.3672727272727272
0.4610526315789474	0.34684210526315795	0.3752631578947369	0.3068421052631579	0.30052631578947364	0.3063157894736842	0.3189473684210526	0.4378947368421053	0.4152631578947368	0.41263157894736835
0.47	0.39	0.39	0.3	0.3	0.3	0.32	0.39	0.43	0.44
0.41333333333333333	0.31333333333333335	0.32833333333333337	0.28500000000000003	0.2866666666666667	0.27666666666666667	0.2733333333333334	0.505	0.36499999999999994	0.3583333333333334
