-24.8615675 1.3447748000000002
-24.555666249999998 2.34091475
-23.9924931875 1.350234125
-24.134031272727274 2.426087636363637
-23.540447333333333 3.184867333333333
-22.796940000000003 1.1414425714285714
-22.829052111111114 2.127363666666666
-23.291591 3.246206
-21.701062727272728 1.333118090909091
-21.805847500000002 2.134383375
-20.504068200000003 0.7910576
-20.8010515 1.106519125
-20.815451916666664 2.2318702499999996
-19.713826857142855 0.7584672857142857
-19.970174333333333 1.18590775
-19.865506818181817 2.130113636363637
-18.807926736842106 0.7116240526315789
-18.793316 1.475332
-18.9047775 2.0196733333333334
-18.10897985714286 -2.623021857142857
-17.842936714285717 -1.6821249999999996
-18.20138 -0.7556545
-17.840880846153844 0.7823858461538461
-17.898662444444444 1.2536606666666665
-18.046718666666667 1.9296976666666665
-17.20768 -1.5130466666666667
-16.843818 -0.125063
-16.853053333333335 0.708633
-16.8424662 1.640085933333333
-16.706704 1.97050375
-15.911043583333333 0.7565844999999999
-15.7957491875 1.4174083749999997
-14.786904666666667 -2.123971333333333
-14.737695533333328 -1.6409199999999997
-14.990442999999999 0.748785888888889
-14.728740533333333 1.2878398666666664
-13.874239857142856 -2.3946807142857147
-13.492850610169503 -1.8580536949152524
-13.8301728125 0.5546496875
-13.9200172 1.21662625
-13.627260142857143 2.3706394285714287
-13.752572 2.937706
-13.121141999999999 -2.4428077777777775
-13.013524483870968 -1.4666689354838713
-12.840389575757571 -0.7481571818181818
-12.819900925925928 0.3004063333333334
-12.777513777777779 1.2595705555555556
-11.410252 -2.2672923333333332
-11.351885 -2.035902
-11.80620295 -0.4930720500000002
-11.8408269 0.2185042
-12.057115999999999 1.0808152857142859
-11.241126555555555 -1.433697111111111
-10.987832999999998 -0.6812768461538462
-10.855965571428571 0.3538325357142857
-11.151856500000001 1.4369010000000002
-10.990602500000001 2.0494085
-10.4648935 3.3173114999999997
-10.450803 3.9561605
-9.886409 -0.346402
-9.8371482 0.34872089999999994
-9.853805285714287 1.099133857142857
-9.8703395 2.5403655
-9.85622242857143 3.339106714285714
-9.902711333333334 4.158249666666666
-9.176031666666667 -0.134093
-8.91453852173913 0.3876394347826086
-7.391027833333333 -2.38557
-7.5511934285714295 -1.4757554285714285
-7.5594852 -0.6718312
-7.858323185185184 0.4811208148148148
-6.901196571428572 -2.4425168571428566
-6.9847135 -1.4729610000000002
-6.867606333333334 -0.630242
-6.88832088888889 0.36279588888888886
-6.891726 0.89846
-6.305917 -1.150633
-5.8087655 -0.7576982727272727
-5.849336199999999 0.4207794000000001
-4.9814216 -0.25709499999999996
-4.843473631578947 0.3539576842105263
-3.8997013181818185 0.1811127727272727
-2.6152465 -0.1252735
-2.800191735294117 0.36702105882352937
-1.9097722857142858 -0.18044371428571426
-1.940641666666666 0.3967438518518519
